,USDC_reserve,USDT_reserve,USDC_USDT_price,USDT_USDC_price,timestamp
0,3972157.279258999,3963718.833353,1.0021289214146558,0.997875601263308,2023-03-20 20:32:00
1,3972748.8321293043,3963125.976735305,1.0024281297263482,0.9975778164996684,2023-03-20 20:27:00
2,3972904.8368519996,3966553.38769,1.0016012513991899,0.9984013085077991,2023-03-20 20:21:00
3,3972652.836852,3966804.24594,1.001474383546399,0.9985277870601362,2023-03-20 20:13:00
4,3969459.836853,3963615.9467160003,1.0014743835466304,0.9985277870599057,2023-03-20 20:09:00
5,3966702.3818392,3959484.021434,1.0018232990391875,0.9981805031386533,2023-03-20 20:08:00
6,3968960.5617840006,3956225.62575,1.0032189610094813,0.9967913674535792,2023-03-20 20:07:00
7,3969460.729648,3955725.6257499997,1.0034722084384697,0.9965398060760717,2023-03-20 20:04:00
8,3966407.729648,3952683.189722,1.0034722084384824,0.9965398060760592,2023-03-20 20:03:00
9,3968359.494482,3948536.694446,1.0050202901910175,0.9950047872266704,2023-03-20 20:02:00
10,3969462.007376,3947436.694446,1.005579649437061,0.994451310306265,2023-03-20 20:01:00
11,3968962.0849510003,3947932.413943,1.0053267555781167,0.9947014684046146,2023-03-20 19:59:00
12,3969278.90168,3947616.352923,1.005487501018421,0.994542447307537,2023-03-20 19:56:00
13,3976122.055458,3954422.159828,1.0054875010185924,0.9945424473073674,2023-03-20 19:53:00
14,3974702.205193,3952990.0956276245,1.0054925787922897,0.9945374248322282,2023-03-20 19:52:00
15,3975040.1570777497,3945736.03888475,1.0074267811896718,0.9926279692694872,2023-03-20 19:51:00
16,3976133.0790499994,3943924.722304,1.0081665749256958,0.9918995777792993,2023-03-20 19:50:00
17,3973796.455031333,3948554.5279323333,1.0063927006504372,0.9936479063825626,2023-03-20 19:49:00
18,3971576.558658,3955394.965669,1.0040910182496183,0.9959256499906254,2023-03-20 19:48:00
19,3976132.3588419994,3959932.203928,1.0040910182497393,0.9959256499905053,2023-03-20 19:45:00
20,3973628.358842,3957438.4061,1.0040910182498468,0.9959256499903987,2023-03-20 19:44:00
21,3976132.6377120004,3954938.4061,1.005358928366447,0.9946696366688119,2023-03-20 19:43:00
22,3978526.560124,3952551.5205869996,1.006571714347481,0.9934711911195107,2023-03-20 19:40:00
23,3975700.5982133998,3956508.6380564,1.0048507312665511,0.995172684742502,2023-03-20 19:39:00
24,3978527.0192989996,3956724.889278,1.0055101455448874,0.9945200497784124,2023-03-20 19:33:00
25,3977084.555519,3958156.1192115,1.0047823659147506,0.9952408546874225,2023-03-20 19:30:00
26,3978435.562766,3962188.905885,1.0041004246054168,0.9959163202156516,2023-03-20 19:27:00
27,3977960.3542494997,3962660.81799,1.003860928887659,0.9961539282583535,2023-03-20 19:05:00
28,3978135.161119,3963183.52893,1.0037726317945808,0.9962415474629589,2023-03-20 19:02:00
29,3977755.492134,3963560.672215,1.0035813302968988,0.9964314498598341,2023-03-20 19:00:00
30,3976226.791527,3965079.931711,1.0028112572780317,0.9971966237338995,2023-03-20 18:59:00
31,3975569.8260195,3965733.2220455,1.002480411969891,0.9975257494649269,2023-03-20 18:55:00
32,3974197.971642,3967098.023427,1.0017897082887977,0.9982134890446671,2023-03-20 18:51:00
33,3974698.759717,3966596.689185,1.0020425748234225,0.9979615887840071,2023-03-20 18:43:00
34,3974398.899712,3966895.062715,1.0018916146957173,0.9981119567546318,2023-03-20 18:42:00
35,3974697.764337,3967193.363071,1.0018916146956323,0.9981119567547165,2023-03-20 18:32:00
36,3973737.764337,3968148.906777,1.0014084293939813,0.998593551489442,2023-03-20 18:23:00
37,3972531.470675,3969350.266182,1.0008014479591818,0.9991992055221581,2023-03-20 18:22:00
38,3972111.427013,3969768.747004,1.0005901300953028,0.9994102179528328,2023-03-20 18:18:00
